acc,sample_acc,biosample,sra_study,bioproject
SRR11584235,SRS6514341,SAMN14656632,SRP253728,PRJNA614504
SRR11584234,SRS6514342,SAMN14656633,SRP253728,PRJNA614504
SRR11584233,SRS6514343,SAMN14656634,SRP253728,PRJNA614504
SRR11584232,SRS6514344,SAMN14656635,SRP253728,PRJNA614504
SRR11584231,SRS6514345,SAMN14656636,SRP253728,PRJNA614504
SRR11584230,SRS6514346,SAMN14656637,SRP253728,PRJNA614504
SRR11584229,SRS6514347,SAMN14656638,SRP253728,PRJNA614504
SRR11584228,SRS6514348,SAMN14656639,SRP253728,PRJNA614504
SRR11584227,SRS6514349,SAMN14656640,SRP253728,PRJNA614504
SRR11584226,SRS6514350,SAMN14656641,SRP253728,PRJNA614504
SRR11584224,SRS6514352,SAMN14656642,SRP253728,PRJNA614504
SRR11584223,SRS6514353,SAMN14656643,SRP253728,PRJNA614504
SRR11584222,SRS6514354,SAMN14656644,SRP253728,PRJNA614504
SRR11584221,SRS6514355,SAMN14656645,SRP253728,PRJNA614504
SRR11584220,SRS6514356,SAMN14656646,SRP253728,PRJNA614504
SRR11584219,SRS6514357,SAMN14656647,SRP253728,PRJNA614504
SRR11584218,SRS6514358,SAMN14656648,SRP253728,PRJNA614504
SRR11584217,SRS6514359,SAMN14656649,SRP253728,PRJNA614504
SRR11584216,SRS6514360,SAMN14656650,SRP253728,PRJNA614504
SRR11584215,SRS6514361,SAMN14656651,SRP253728,PRJNA614504
SRR11584213,SRS6514363,SAMN14656652,SRP253728,PRJNA614504
SRR11584212,SRS6514364,SAMN14656653,SRP253728,PRJNA614504
SRR11584211,SRS6514365,SAMN14656654,SRP253728,PRJNA614504
SRR11584210,SRS6514366,SAMN14656655,SRP253728,PRJNA614504
SRR11584209,SRS6514367,SAMN14656656,SRP253728,PRJNA614504
SRR11584208,SRS6514368,SAMN14656657,SRP253728,PRJNA614504
SRR11584207,SRS6514369,SAMN14656658,SRP253728,PRJNA614504
SRR11584206,SRS6514370,SAMN14656659,SRP253728,PRJNA614504
SRR11584205,SRS6514371,SAMN14656660,SRP253728,PRJNA614504
SRR11584204,SRS6514372,SAMN14656661,SRP253728,PRJNA614504
SRR11584202,SRS6514374,SAMN14656662,SRP253728,PRJNA614504
SRR11584201,SRS6514375,SAMN14656663,SRP253728,PRJNA614504
SRR11584200,SRS6514376,SAMN14656664,SRP253728,PRJNA614504
SRR11584199,SRS6514377,SAMN14656665,SRP253728,PRJNA614504
SRR11584198,SRS6514378,SAMN14656666,SRP253728,PRJNA614504
SRR11584197,SRS6514379,SAMN14656667,SRP253728,PRJNA614504
SRR11584196,SRS6514380,SAMN14656668,SRP253728,PRJNA614504
SRR11584195,SRS6514381,SAMN14656669,SRP253728,PRJNA614504
SRR11584194,SRS6514382,SAMN14656670,SRP253728,PRJNA614504
SRR11584193,SRS6514383,SAMN14656671,SRP253728,PRJNA614504
SRR11584191,SRS6514385,SAMN14656672,SRP253728,PRJNA614504
SRR11584190,SRS6514386,SAMN14656673,SRP253728,PRJNA614504
SRR11584189,SRS6514387,SAMN14656674,SRP253728,PRJNA614504
SRR11584188,SRS6514388,SAMN14656675,SRP253728,PRJNA614504
SRR11584187,SRS6514389,SAMN14656676,SRP253728,PRJNA614504
SRR11584186,SRS6514390,SAMN14656677,SRP253728,PRJNA614504
SRR11584185,SRS6514391,SAMN14656678,SRP253728,PRJNA614504
SRR11584184,SRS6514392,SAMN14656679,SRP253728,PRJNA614504
SRR11584183,SRS6514393,SAMN14656680,SRP253728,PRJNA614504
SRR11584182,SRS6514394,SAMN14656681,SRP253728,PRJNA614504
SRR11584180,SRS6514396,SAMN14656682,SRP253728,PRJNA614504
SRR11584179,SRS6514397,SAMN14656683,SRP253728,PRJNA614504
SRR11584178,SRS6514398,SAMN14656684,SRP253728,PRJNA614504
SRR11584177,SRS6514399,SAMN14656685,SRP253728,PRJNA614504
SRR11584176,SRS6514400,SAMN14656686,SRP253728,PRJNA614504
SRR11584175,SRS6514401,SAMN14656687,SRP253728,PRJNA614504
SRR11584174,SRS6514402,SAMN14656688,SRP253728,PRJNA614504
SRR11584173,SRS6514403,SAMN14656689,SRP253728,PRJNA614504
SRR11584172,SRS6514404,SAMN14656690,SRP253728,PRJNA614504
SRR11584171,SRS6514405,SAMN14656691,SRP253728,PRJNA614504
SRR11584169,SRS6514407,SAMN14656692,SRP253728,PRJNA614504
SRR11584168,SRS6514408,SAMN14656693,SRP253728,PRJNA614504
SRR11584167,SRS6514409,SAMN14656694,SRP253728,PRJNA614504
SRR11584166,SRS6514410,SAMN14656695,SRP253728,PRJNA614504
SRR11584165,SRS6514411,SAMN14656696,SRP253728,PRJNA614504
SRR11584164,SRS6514412,SAMN14656697,SRP253728,PRJNA614504
SRR11584163,SRS6514413,SAMN14656698,SRP253728,PRJNA614504
SRR11584162,SRS6514414,SAMN14656699,SRP253728,PRJNA614504
SRR11584161,SRS6514415,SAMN14656700,SRP253728,PRJNA614504
SRR11584160,SRS6514416,SAMN14656701,SRP253728,PRJNA614504
SRR11584158,SRS6514418,SAMN14656702,SRP253728,PRJNA614504
SRR11584157,SRS6514419,SAMN14656703,SRP253728,PRJNA614504
SRR11584156,SRS6514420,SAMN14656704,SRP253728,PRJNA614504
SRR11584155,SRS6514421,SAMN14656705,SRP253728,PRJNA614504
SRR11588239,SRS6517814,SAMN14669377,SRP253728,PRJNA614504
SRR11588238,SRS6517815,SAMN14669378,SRP253728,PRJNA614504
SRR11588966,SRS6518409,SAMN14669651,SRP253728,PRJNA614504
SRR11588965,SRS6518407,SAMN14669652,SRP253728,PRJNA614504
SRR11588964,SRS6518405,SAMN14669653,SRP253728,PRJNA614504
SRR11588963,SRS6518406,SAMN14669654,SRP253728,PRJNA614504
SRR11588962,SRS6518408,SAMN14669655,SRP253728,PRJNA614504
SRR11588961,SRS6518410,SAMN14669656,SRP253728,PRJNA614504
SRR11588960,SRS6518411,SAMN14669657,SRP253728,PRJNA614504
SRR11588959,SRS6518413,SAMN14669658,SRP253728,PRJNA614504
SRR11588958,SRS6518412,SAMN14669659,SRP253728,PRJNA614504
SRR11675921,SRS6587984,SAMN14828679,SRP253728,PRJNA614504
SRR11675920,SRS6587985,SAMN14828680,SRP253728,PRJNA614504
SRR11675911,SRS6587986,SAMN14828681,SRP253728,PRJNA614504
SRR11675910,SRS6587987,SAMN14828682,SRP253728,PRJNA614504
SRR11675909,SRS6587988,SAMN14828683,SRP253728,PRJNA614504
SRR11675908,SRS6587989,SAMN14828684,SRP253728,PRJNA614504
SRR11675907,SRS6587990,SAMN14828685,SRP253728,PRJNA614504
SRR11675906,SRS6587991,SAMN14828686,SRP253728,PRJNA614504
SRR11675905,SRS6587992,SAMN14828687,SRP253728,PRJNA614504
SRR11397417,SRS6360909,SAMN14432313,SRP253783,PRJNA614546
SRR11397416,SRS6360910,SAMN14432314,SRP253783,PRJNA614546
SRR11397415,SRS6360911,SAMN14432315,SRP253783,PRJNA614546
SRR11397414,SRS6360912,SAMN14432316,SRP253783,PRJNA614546
SRR11397413,SRS6360913,SAMN14432317,SRP253783,PRJNA614546
SRR11397412,SRS6360914,SAMN14432318,SRP253783,PRJNA614546
SRR11397411,SRS6360915,SAMN14432319,SRP253783,PRJNA614546
SRR11397410,SRS6360916,SAMN14432320,SRP253783,PRJNA614546
SRR11397409,SRS6360917,SAMN14432321,SRP253783,PRJNA614546
SRR11397408,SRS6360918,SAMN14432322,SRP253783,PRJNA614546
SRR11412338,SRS6374465,SAMN14445388,SRP253783,PRJNA614546
SRR11412337,SRS6374466,SAMN14445389,SRP253783,PRJNA614546
SRR11412326,SRS6374477,SAMN14445390,SRP253783,PRJNA614546
SRR11412324,SRS6374479,SAMN14445391,SRP253783,PRJNA614546
SRR11412323,SRS6374480,SAMN14445392,SRP253783,PRJNA614546
SRR11412322,SRS6374481,SAMN14445393,SRP253783,PRJNA614546
SRR11412321,SRS6374482,SAMN14445394,SRP253783,PRJNA614546
SRR11412320,SRS6374483,SAMN14445395,SRP253783,PRJNA614546
SRR11412319,SRS6374484,SAMN14445396,SRP253783,PRJNA614546
SRR11412318,SRS6374485,SAMN14445397,SRP253783,PRJNA614546
SRR11412336,SRS6374467,SAMN14445398,SRP253783,PRJNA614546
SRR11412335,SRS6374468,SAMN14445399,SRP253783,PRJNA614546
SRR11412334,SRS6374469,SAMN14445400,SRP253783,PRJNA614546
SRR11412333,SRS6374470,SAMN14445401,SRP253783,PRJNA614546
SRR11412332,SRS6374471,SAMN14445402,SRP253783,PRJNA614546
SRR11412331,SRS6374472,SAMN14445403,SRP253783,PRJNA614546
SRR11412330,SRS6374473,SAMN14445404,SRP253783,PRJNA614546
SRR11412329,SRS6374474,SAMN14445405,SRP253783,PRJNA614546
SRR11412328,SRS6374475,SAMN14445406,SRP253783,PRJNA614546
SRR11412327,SRS6374476,SAMN14445407,SRP253783,PRJNA614546
SRR11412325,SRS6374478,SAMN14445408,SRP253783,PRJNA614546
SRR11704822,SRS6602226,SAMN14829711,SRP253783,PRJNA614546
SRR11704821,SRS6602227,SAMN14829712,SRP253783,PRJNA614546
SRR11704816,SRS6602232,SAMN14829713,SRP253783,PRJNA614546
SRR11704815,SRS6602233,SAMN14829714,SRP253783,PRJNA614546
SRR11704814,SRS6602234,SAMN14829715,SRP253783,PRJNA614546
SRR11704813,SRS6602235,SAMN14829716,SRP253783,PRJNA614546
SRR11704812,SRS6602236,SAMN14829717,SRP253783,PRJNA614546
SRR11704811,SRS6602237,SAMN14829718,SRP253783,PRJNA614546
SRR11704810,SRS6602238,SAMN14829719,SRP253783,PRJNA614546
SRR11704809,SRS6602239,SAMN14829720,SRP253783,PRJNA614546
SRR11704820,SRS6602228,SAMN14829721,SRP253783,PRJNA614546
SRR11704819,SRS6602229,SAMN14829722,SRP253783,PRJNA614546
SRR11704818,SRS6602230,SAMN14829723,SRP253783,PRJNA614546
SRR11704817,SRS6602231,SAMN14829724,SRP253783,PRJNA614546
SRR11483112,SRS6428186,SAMN14442735,SRP255253,PRJNA614976
SRR11483111,SRS6428187,SAMN14533860,SRP255253,PRJNA614976
SRR11483110,SRS6428188,SAMN14533861,SRP255253,PRJNA614976
SRR11483109,SRS6428189,SAMN14533862,SRP255253,PRJNA614976
SRR11483108,SRS6428190,SAMN14533863,SRP255253,PRJNA614976
SRR11483107,SRS6428191,SAMN14533864,SRP255253,PRJNA614976
SRR11483106,SRS6428192,SAMN14533865,SRP255253,PRJNA614976
SRR11483105,SRS6428193,SAMN14533866,SRP255253,PRJNA614976
SRR11483104,SRS6428194,SAMN14533867,SRP255253,PRJNA614976
SRR11648056,SRS6569392,SAMN14603684,SRP255253,PRJNA614976
